1145949791118954497,Novilaiz,Novilaiz1,NA
1145949591684038656,mira jore,JoreMira,NA
1145950265507340288,Kopi⁴,Kopi88891266,NA
1145950126839459840,Tika,PrimaSkolastika,NA
1145949838963400704,Rya Aprilla,ryaaprilla14,"Medan, Indonesia"
2855213894,zamli bin soradi,manzamli,NA
1145949381243183104,Novita,Novita35493142,NA
1145949852599107584,Apasi,lvtxz,NA
1145949580380368898,Richo Nur Arianto,arianto_richo,NA
1145949651599675392,Susilawaty Hardiani,SusilawatyHard2,"West Java, Indonesia"
1145949924959244288,Syifa,Syifa70945480,NA
1145950058287812610,Narendra,Narendr40813251,NA
1145948712176242688,Ar-Rumi Muthahhari,ArMuthahhari,NA
1145948781633949696,Dwi Devandry,DevandryDwi,NA
1145949761838542850,Faiz Fahri Rahmat,FaizFahriRahma1,NA
1145949838242004992,Tiara Arek Seni,ArekSeni,NA
1145948620547448833,Novi Alfiani,NoviAlfiani19,"Bogor, Jawa Barat"
1145949180277350400,Nabiilah Ainurul,AinurulNabiilah,NA
1145949477913579520,Riri Cahaya Rahmadan,riri_cahaya,"Depok, Jawa Barat"
1145947915065556992,Entih,Entih3,NA
1145527591379468289,Mareza Trisyanti,MarezaTrisyant1,NA
1138835934839861248,Loudref Mei Angel Adelia Sitio,mei_sitio,NA
1145948577807527936,Jimmi tindaon,Jimmi85144736,"Cengkareng, Indonesia"
1145946521508016129,Syamsurin,Syamsurin3,NA
1145948975205216256,yunita ababil,yunitaa76845681,NA
1145948073794789377,Rillo.B,RilloB1,NA
1145947353649561600,Hendra Hidayat,HendraH87596432,"Bekasi Selatan, Indonesia"
1145948909119782912,Anti jancuk,JancukAnti,NA
540703755,Selingkuhanmu,anakrajadubai,Dubai
1145948473646170113,Akmal_rahadian43,AkmalRahadian43,"Karawang, Jawa Barat"
1145948126215147520,RPAisyahhh,RevaDwi11,"Jakarta Selatan, DKI Jakarta"
1145948346546176000,Nitami,Nitami48532092,NA
1145947915438837761,Sita Juni,SitaJuni1,NA
1145948222436737024,Belinda Chaniago,BelindaChaniago,"Jakarta Pusat, DKI Jakarta"
1145947027819266048,Ismi Azizah,miismiazizah,Jakarta Capital Region
1145948200760573952,Muhammad Rafli,Muhamma01122704,NA
1145947614245838848,Arya Chandra,AryaCha04025389,NA
1145947185868992513,Ayun Ayuningsih,AyunAyuningsih,"Jakarta Pusat, DKI Jakarta"
1145948234969305088,DMMIF FT-UH,DmmifU,NA
1144708156863291393,Feri,Feri17439118,NA
1136629564145262594,Fazail,fazailftr,"Sumowono, Indonesia"
1145946446610309120,Oriza Sativa,OrizaSa91012520,NA
788325739342856192,naelkheldan,naelkheldan69,NA
1145947950276722689,LinnaA,LinnaA54034342,NA
1145946952137207808,Rusydina Mayda,MaydaRusydina,NA
1144814972226039808,Prank,Prank79663483,NA
1145948008288100353,Istii,Istiii0103,"South Sumatra, Indonesia"
1145587528927330304,Timotiusjoseph,Timotiusjoseph1,"Pandaan, Indonesia"
1145946937973043202,Merniyaaa_,ERNIFATMAWATI18,Talaga-Majalengka
1145865989310967809,NyDi_,NyDi_ari,NA
1145947625285308416,Premanatha,Premanatha3,NA
1145945549998153729,Adhi,Adhi47875940,NA
1145367731962671104,saeful hakim,saefulhakim14,NA
1145613220813520901,Yulis_kholisotul,YKholisotul,NA
1145946211892883458,Riri Andini,RiriAnd33513352,NA
1034158126876909568,Ayub Waang,AyubWaang,NA
1145947423077912576,Lizae,Lizae72053225,NA
2351381036,Rafly Maulana,raflymln,Jakarta Capital Region
597961790,srcbagus,ariedud1,NA
1145946247863259136,Abu Fatih,AbuFati02914131,NA
1145946839717253120,Putuaatra96,putuaatra96,NA
1145947082424897537,GueSukaGayaLO!!,ynprmdt,"Amsterdam, The Netherlands"
1145946542508924928,Frans ardiansyah,Fransardiansya6,NA
1145790946753167360,elsilman,elsilman,NA
1145939157144858624,Pangeran Siagian,PangeranSiagia3,NA
1145945062850744321,"You were special, but now you're just",_a_pieceofshit_,Sent me your location
1145947120249163777,Pranyoto,Pranyot06282131,NA
1145946619965136896,Risda kaemia,RKaemia,NA
1145946991643394048,Sabikun,Sabikun20,NA
1145946312715587584,yustika ramadanti,yustikaramadan1,NA
1145871835575140353,Tedy,Tedy29992959,NA
1145945616494682113,Alena,Alena23247931,NA
1145945788612149248,GTR,SulistyoAjiSap1,"East Java, Indonesia"
1145946530420891648,Baladewa Candra,CandraBaladewa,NA
1145946510376308737,PutraMan,PutraMan10,NA
1145946338569248769,Adi Yuda,AdiYuda20133088,NA
1145937703189352448,janfui,janfui4,Indonesia
1145944735531405313,zhangxu,zhangxu33883204,NA
1145945384298041345,Uka Uka Tambora,TamboraUka,NA
1145945840692805632,Kris94,Kris9416,NA
1145945330388570113,Alfjhrfhranwr,alfjhrfhranwr,NA
1145945931444920320,Joni Iyai,iyai_joni,NA
1144979021408509958,Anton,Anton35959792,NA
1145945632797913089,Bianca Handayani,BiancaHandayani,Indonesia
1145945406901088257,Febrysyahputra,Febrysyahputr11,NA
1145945386273525760,Anjas Gemilang,AnjasGemilang,NA
1145943910859980800,ADUHH NENG BEKYUN,wannabelikebaek,NA
1145758886827155457,aimbe,Fhyaz1,"Bogor, Jawa Barat"
1145946060696612864,Ni Made Wacika,NiWacika,unknown
1145945795310444544,Putri Nadhira Adinda,PutriNadhiraAd1,"Pancoran Mas, Indonesia"
1128192202587267073,maitreyakamayel,maitreyakamayel,NA
1145945424756273152,Tinny,Tinny62141434,NA
1145945253016244224,Jeonsa kookie,jeonsa_kookie,"Busan, Republic of Korea"
852569303559700481,Ali Sabana,Alisabana09,"Masbagik, Indonesia"
1145945035688435714,bumibulat,elahbingung,NA
80771095,Alif Prihatama Putra,Prihatama,banjarbaru
1145937680158511104,Gema Nagara,NagaraGema,NA
1145943933827948544,Kornelius Hendi,hendi_kornelius,NA
1145944725788037121,Mantuidaman,Mantuidaman7,NA
1145945038137860096,Alfii,Alfii35959294,NA
1145944699758243840,Mutiara,Mutiara33212379,NA
1145944671157280769,Marwanto,Marwant27247423,NA
1145944241937346560,Mila Amalia,lia_mila2,"Tangerang, Indonesia"
1145944747753656321,rie,rie82657989,NA
1145944902347309057,Ading,Ading39346482,NA
1145944358220259328,alhvz,alhvz1,NA
1145945119704506369,Khairullah Yusuf Ibrahim,KhairullahYusu3,Indonesia
1145944033283301376,Yunnita Maharani,JasmineYunnita,Jakarta Capital Region
1145941041838583808,Dijam_14,14Dijam,NA
1145944628710924288,Kumala febya sari,febya_sari,NA
1131717178388967424,sbudiman,sbudiman8,NA
1145943540486172673,rinhyerin,rinhyerin1,Indonesia
1145944447261130753,Irma,Irma32764484,NA
1145943604289892352,Ratu BoLa,BolaRatu,NA
1144756847867379712,Dodo,Dodo35248664,NA
1106509917102325761,Farid Ar Rasyid,FaridArRasyid6,NA
1145943895957622784,Aldi Meiladi Giantara,aldymeil1805,NA
1145938835341111296,Enita,Enita55810824,NA
1145944331867455488,kontal,kontal18,NA
1145943400509628416,Pai.co.75,Paico751,NA
1145943876835794944,lndah hyuga,HyugaLndah,NA
1115664658357149696,Stephensamuelgaming@gmail.com,Stephensamuelg1,NA
1145943549709447168,Hanif Fadillah,HanifFadillah10,NA
1145942221813768192,Azah,Azah76916858,NA
1145944208357777408,Ami,AmideRuizzz,NA
1091410847287537664,Fadly Hamonangan Dalimunthe,FadlyHamonangan,NA
1145943603383918592,Indofriends,Indofriends1,NA
1145943423691608064,Habib_syur'a,HabibSyur,NA
1145943401658896384,tan citra audita,audita_tan,"Benai, Indonesia"
1145942269154873344,Theodora Dyah Phitaloka,TPhitaloka,NA
1145943329609142272,Wulanyuliana,Wulannny,NA
1145943552494411776,Putri ayu maria Ulfa,PutriayumariaU1,NA
1144490550747209729,Alfi Andhika,AndhikaAlfi,NA
1145942819447590912,Shnmafuyu,shnmafuyu,NA
838166500703797248,• s a n •,ursunnyyyy,NA
1145942623535763457,Tunggal Sigit Nugroho,sigit_tunggal,NA
1145942216499589120,Sitti Ramadhan,SittiRamadhan5,"Morowali, Sulawesi Tengah"
1141311067991113728,M O M O,monyeeeeettt,"Banyuwangi, Indonesia"
1143784385222627329,@endanglarasati075,endanglarasat19,NA
1145942625188339713,Anindianra_,anindianra,NA
1145719054927220737,grrrr,hotieegrx,NA
1145940933021536257,ＳＡＤ ＢＯＹ,pengganguran,"Mamuju, Indonesia"
1145941758812909568,Eko Bayu,EkoBayu13633797,"West Java, Indonesia"
1145939549232590848,Helga_karaeng765,karaeng765,"Mapanget, Indonesia"
1145942847687761920,Putri Malla Indah,PutriMallaInda4,"Pancoran Mas, Indonesia"
1145943278539292672,Jesslyn Ricky,jesslyn_rd,NA
1145943088872902656,kyosi,kyosi39467363,NA
1145942582452604928,Jeny Monicha,MonichaJeny,NA
1142625137591611392,Gemblunge Edan,GemblungeE,NA
1135872077204869121,Beny Setiawan,BenySet23341559,NA
1145942507848531970,Kinanti alissha putri,kinanti_alissha,NA
1145942395822886912,Steven Tommy,StevenTommy8,NA
1145940825982980097,Yulita,Yulita93147316,NA
1145942841807425536,Bintang 4460,4460Bintang,NA
1145941993362608128,Satrio Pradana,SatrioPradana8,NA
1145942556728971265,Regina Aprianti,aprianti_regina,NA
1145942384414351360,Ajim,Ajim07469821,NA
3012251142,Karen Regina,Karenregina__,Medan
1145941845978910720,Evanthecluster,evanthecluster,NA
1145942077584240640,SetiawanD,cakdikmasdik,NA
1145942198996758528,JustYl,YlJust,NA
1145941810679709696,kalialalita,kalialaliomah,NA
1135889921950904320,Risma Widiastuti,RismaWidiastut2,NA
1145703230464090112,Achmadmiftahul00,Achmadmiftahu18,NA
1145941915730206721,pinsky,pinsky47517708,NA
1145941715389259776,Sekar Ayu,SekarAy93943859,NA
1145935023897317376,ayam kentaki,friskanstsy,"Karanganyar, Jawa Tengah"
1145941768573091840,detti — fb ya,mstimmyobrien,NA
1145940473925664774,Lia Handayani,yaniliadhand,"Jakarta Pusat, DKI Jakarta"
1145941419040768000,Lailatussa'adah,lailatssa,NA
1145941684972244992,Kancil•Paluy,KPaluy,NA
1145941568215326720,Candrawinata,Candraw03679373,NA
1145921432573992960,Seltojul,seltojul,Jakarta Capital Region
1145941248403886081,Vito Cristover,VCristover,NA
1142406778686017536,Aramita,Aramita34140921,NA
1135190424451145728,Saefur,Saefur19,NA
1145940386654801920,Cici Apriliana,CiciApriliana2,"Bandar Lampung, Lampung"
1145941073736323077,PRAMUDIA YULY EKA PERMANA,peramoedia,NA
1143344698603401216,Friska Pratiwi Townsend,FriskaTownsend,NA
1145939143387561984,Lifhe Lee,LifheLee2,"South Sumatra, Indonesia"
167407270,deviana putri,phang_devi,"Bekasi Timur, Indonesia"
81484704,Tania Safira,taniafira,"Jakarta, Indonesia"
1145941343643918336,Nathania Aurellia,NathaniaAurell4,"West Java, Indonesia"
1145940691488407552,Gumintang anggraeny,Gumintang010,NA
1145905577756745728,Faisalsulistio,Faisalsulistio4,Indonesia
3140293687,Aldo,_ecstatiic,"South Sulawesi, Indonesia"
284495972,Tiara Nisya Gayatri,tiara_nisya,NA
1145940220564537345,Baba,Baba55153257,NA
1524356570,Siti Amanda 🦄,stiamanda,❌
1145940657522954240,adellita anindya,AnindyaAdellita,NA
1145940574031106048,Cutegirl,Cutegir55139526,NA
1145940008873758721,Blessy,Blessy17907908,NA
1145939925340082176,hanaasya,asyahnaaa,NA
1145940336910299141,Alfido Alfido,AlfidoAlfido1,NA
1145940405692727297,intaaan,intaaan65488858,NA
1145940316874166272,Icaangelia99,icaangelia99,NA
1145939068515016704,hendro pa,pa_hendro,NA
1145940157322842113,Prilly Ratu,PrillyRatu3,Indonesia
1145322445882064896,zuhuriah wista,WistaZuhuriah,NA
1142098667471396865,Calvin Liu,CalvinL52925275,NA
1145937065604861952,Silo Mbalod,SMbalod,NA
1145939921602895873,Syipatriakamila,syipatriakamila,NA
3415785672,agus salim rifai,agussalim1994,"Kota Palu, Sulawesi Tengah"
1145937375102586881,Palentinae,Palentinae1,NA
1145938512488751105,Asgan,Asgan67412904,NA
1145939416004775936,ksyvrg,keisyavirgie1,NA
1145939242863878144,Shash,Shash17144262,NA
1145939230369075201,Rangga,Rangga32134698,NA
1145939209821151233,IZMIL NAUVAL,IzmilN,NA
176629432,Hariansyah,henkvic,NA
1145939632867041280,Agil_234,234Agil,NA
1145939442105896960,Oppa,Oppa22558400,NA
1145938239406002177,Junaidi Abu Zulfa,JunaidiZulfa,NA
1145938653383815168,Zagwakyutbeud,Zagwakyutbeud1,"Yogyakarta, Indonesia"
1145938221924147200,Heliandi Syahputra,HeliandiSyahpu2,"Bogor Selatan, Indonesia"
1145939056888442880,Vika,Vika21719544,NA
1145935334078730241,Fina,Fina57563704,NA
1145937780360433664,paketnikahmu123,paketnikahmu123,NA
1145937808764203009,Nazhazfa.20,nazhazfa,NA
1131990973695680513,Robinson ginting,Robinsongintin7,Batam
1145009726331084800,Rafis,Rafis83067594,"Pekan Baru, Riau"
1145938733700485120,najwaaulya_ar,NajwaaulyaA,NA
1145938721255985153,Nabila Nurul Assyifa,NabilaNurulAss5,"Gambir, Indonesia"
1082191013047721984,Kyungsoo Love,Kyungsooloveee,NA
1145938275456049153,Endri,Endri22839421,NA
1145937676576514048,Aditya Nugroho,AdityaN78758065,Indonesia
1145626646575104000,Saddam,Saddam71488437,NA
1145938296368820225,FOSMAT IKHAC,FosmatI,NA
1145937133107986432,Mamah Ranis,MamahRanis,NA
1145937412322803712,Diono,Diono94177862,NA
2829602575,Korano May,KoranoMay,NA
1145937599959191552,+6285235813050,RqM0KOPaoF5Slt3,NA
1145937815600939009,Temanmu,gryungrda,NA
40378374,대수나,dsnzhrnt,Indonesia
1073515652147597313,Jaka,Jaka78110376,NA
1145937632154681347,Nadias Tirta Anggraeni,NadiasTirta,NA
1145825083241328640,Yuniar,Yuniar57643085,NA
1145936629065850881,Sarah Estefien,SEstefien,NA
1145937344211517440,Ronibimaa,Ronibimaa2,NA
1145936645666902016,Hasan_Br,HasanBr4,NA
1145207438024433664,Ester Matondang 🖤,matondang_ester,"Medan Baru, Indonesia"
1145937279363346433,Daniati hutagalung,Daniatihutagal1,NA
1145937491410575362,Kurabg Piknik,KurabgP,NA
1145936451437096960,Gein,Gitaerisnaa,NA
1145936729922101248,Euis Rohmah,EuisRohmah2,NA
1145936977184690176,Herru,Herru88847075,NA
1145936586527277056,Ach_ftw,ach_ftw,NA
1145937313953796098,Selviana Yunarni,SelvianaYunarni,NA
1145936503794630657,FendiTriyanto,TriyantoFendi,"Duyungan, Sidoharjo, Sragen. "
1145936250282491904,donadoni pardede,DonadoniP,NA
1135184692867502081,Ridho,Ridho06635354,NA
1145936159790395397,fadilpratama,fadilpr12279974,"Yogyakarta, Indonesia"
1111218948836487170,Yos renharto,renharto,NA
1145936608203427841,Maya_Kim,MayaKim63810267,NA
1144541668613341184,Viona,Viona44005443,NA
1142363285842325507,Bunga Maharani,BungaMa78764132,Planet Pluto
1145936279948812288,salsa cahya,salsaacn,NA
1145936160180465664,Jonathan harefa,Jonatha88632401,"Nias, Sumatera Utara"
1145936732841316352,Cika Ayu,CikaAyu13,"Bandung Wetan, Indonesia"
1145936094854123520,jenggot palsu,PalsuJenggot,NA
80563667,Rina Sun,RinaaSun,NA
1145936364665393153,Mella Pravitasari,MellaVitasari,NA
1133006605165797377,Alfatsani_,Alfatsani1,NA
1145935982639796224,wkwk,erikaaptr1,Indonesia
1145935175957659648,Rezaldy,Rezaldy99948632,NA
1145935811336011776,Aura,Aurakiwkiw,Indonesia
1145934948261482496,metasn,metasn2,NA
1145935520800755712,SI PLUTO,SIPLUTO1,NA
1145935889501052929,Vanes Waria jogja #shemalejogja,Wariajogja1,"Yogyakarta, Indonesia"
1145321905546596352,lurahbayua,lurahbayua,NA
1145934568517591040,williamm,william07410367,NA
1145607980529831936,Tegaryunanto Tegar,TegaryunantoT,NA
1145935146933035008,Rudy Setiawan,RudySet29561896,NA
232471508,Kurt Akha,abayabayaby,Indonesia tanah Air dn darahku
1145935069636255746,eefanr,eefanr,NA
496350186,van soviann ST,vansoviann,NA
1145929076521099265,dede,dede77721432,NA
1145934764764909568,Yeremi cavin Purba,CavinYeremi,NA
1145935282962743299,Ompot,Ompot5,NA
1145481722521239552,Raizel,Raizel41955372,NA
1144077434704105472,Rizki Fauzi,RizkiFa23570581,"Bekasi, Jawa Barat"
1145934856267788288,yuliati,yuliati85826899,NA
1145935020042756096,Rizka Nurwati,RizkaNurwati4,NA
1145934857354149888,Abd Rahman,AbdRahm18064574,NA
1144801153781137416,Suwarsono As Shamad,as_shamad,Balikpapan
613421161,sinta radhityas,sintaradhityas,"East Java, Indonesia"
1145934852123844609,Kurang piknik,Kurangp41535433,NA
1145934583390560256,Unie_Stw,StwUnie,NA
1145933820006260736,Nul hakim,Nulhaki55111836,NA
1145934751942901760,Umair,Umair52602211,NA
1145935132118749184,Karisma Farm,FarmKarisma,"Purwodadi, Indonesia"
1145934706233360390,Yudi Ginanjar Pratama,YudiGinanjar,NA
1145934573705916416,Viko,Viko79477958,NA
1145415388659736576,Josephine Carla,JosephineCarla4,NA
1145934450666008582,Mokhamad Idris,idris_mokhamad,NA
1145933908673884160,rifcruz888,rifcruz888,NA
1145934237750534145,Septiyana Azzahra,SeptiyanaAzzah3,NA
1145932394014265344,Ilmu Pelet Gay Ampuh,GayIlmu,NA
1145933633531727872,Khaidir Arif,KhaidirArif3,NA
1145934472627408897,Sugenglembuk@gmail.com,sugenglembuk,NA
1145934304335130624,Dimas,Dimas86693844,NA
1145930765680517120,Nggie,Nggie44200402,"Medan Kota, Indonesia"
994445533094723584,omuji,omuji10,NA
1145932838878887936,SWIFTIE #14,swiftie_14,Earth and Equestria
1145931534219665410,Erdiana Novani,ErdianaNovani,NA
1145932563678031872,Rendy,Rendy43043335,NA
1145933442200195072,Mayang Marsha,MarshaMayang,NA
1145933638346739712,muhamad.sawal,muhamadsawal9,Jakarta Capital Region
1145933211102400512,Anggitasupriyono@gmail.com,Anggitasupriyo1,NA
3628047015,Nanang Supriyadi,NanangS57686053,Jakarta
1131383514434220032,Shella 98,Shella982,NA
1145932913294233601,"sr,Christera Osf",ChristeraSr,NA
1145035251682406400,Enak_rebahan,Alexanderoman3,NA
1144164171002474496,ibu ilhamtama,IbuIlhamtama,NA
1145932809074167808,idnboi_,idnboi1,NA
1145932148924280833,Christofian Yefta,christofian,NA
1145932773632249858,Veniwulandari,Veniwulandari9,NA
1145932818914004992,@Panglima_advanture,Panglimaadvant1,NA
1145933008702078977,ALFIAN Gorden,AlfianGorden,NA
1145581244526186496,—nr,N_Dryadalis,NA
2292326106,suburraharjo,suburraharjo5,NA
1145932262480830464,Septinus Toansiba,SeptinusToansi8,"Yogyakarta, Indonesia"
1145742362389258241,Dadung,Dadung33014687,NA
1133925363292106752,Fahrania,Fahrania3,NA
1080377112068902912,Drey🌺,Kurvanka,NA
1145933019762397186,dian baru,baru_dian,NA
1145931949086613505,SabithaNayla,sabitha_nayla,NA
1471621873,MOH Adi Rifan Najmudin,rifan_mhmmd,Sukabumi
1138768301973049349,Ajeng Hayumi Pramoda,ajenghayumip,NA
1145931704072192000,Jhon Piter,JhonPit63501133,NA
1145931660208119808,angelia Paulina,angelia_paulina,NA
1145913477078196224,Nihayatul LN,LnNihayatul,NA
1145930345130287106,Sefriii_M,Sefrimeza123gm2,NA
1145930703101550593,Kila Junita,kila_junita,"Kalideres, Indonesia"
1145931678747000832,Bima,Bima21160885,NA
1145931978211917826,Archipelago,Archipe31897968,NA
1145927941936693248,sari,sari61866785,NA
1145931083139043329,Wisnoe Utama 2,2Utama,NA
1145931445472337920,Haryati ahmad,Haryatiahmad5,NA
1145932026442162177,Jovanka Lovata,JovankaLovata16,Indonesia
1145931846011637761,Nandar,Nandar93451669,NA
1144819175535173632,Hasto.wibowo,Hastowibowo9,NA
1145931841003614208,Midah Amanda,amanda_midah,Indonesia
1145929412191244289,Sigit51917TKL,Sigit51917T,NA
1128498319028654082,Devita F,DevitaF1,"Kulon Progo, Yogyakarta"
1145728779756531717,Fahrian,Fahrian32818343,NA
1145491512349691904,Fauzy,Fauzy88226868,NA
1145931050817736704,HKH_BPPT,BpptHkh,NA
1145930657207422976,Hil sahil,Hilsahil1,NA
1145923623099617280,Rozyalr,Rozyalr1,NA
1145930581194108928,Nurlina,Nurlina86804238,NA
1145861829991653377,John Alexander Saroinsong,SaroinsongJohn,NA
1145930302323187713,Andre Mardianor,AMardianor,NA
1138980147816591360,Fuguwwwwwwww,Fuguwww_,Surabaya
1145928519408476161,Tiara R Aulia,TiaraRAulia3,NA
981603975341445120,Prashant Awasthi Rura BJP,prashant_rura,Orai Jalaun Lucknow UP.India
1145930438566797312,Stefi Setiawan,stefi_setiawan,NA
1145930629785088000,Ricat,Ricat08441389,NA
1145916560139157504,Arif Budiman,ArifBud43803189,NA
1145929726394978304,Separohjeuz,alikrammayrbae,"Pekan Baru, Riau"
1145930394874703873,Joy Woga,JoyWoga,NA
1145930082050953217,fery,fery89207200,NA
890785128,🦅,kamilbaraja3,NA
1145927231450992640,glow girl,akusangatglow,NA
1145929746301083649,Vani cany,CanyVani,NA
1145929820259278848,BellaPriandana,PriandanaBella,NA
1145929550225760256,Sat Lantas Polres Labuhanbatu,lantas_polres,NA
1145928760413130752,irfan 112114,I112114,NA
1145929481493680128,Brian Hans,BrianHans13,NA
1145911893657186304,Rizky Hidayatullah,RizkyHi58416254,NA
851720954283569152,Death Star,GianniGalang,"Bandar Lampung, Lampung"
1145929127955816448,davareza_,davareza7,NA
1145929097408684033,Zidanputra@gmail.com,Zidanputragmai1,NA
1144134431914876929,Nathania,Nathani63410466,Kota Batu Jawa Timur
1145929146112987137,Lessy.fad,FadLessy,NA
1145928771611979776,Try,Try49462158,NA
1136657994693799937,ibrahim as'ad,ibrahim140102,NA
1145928880139587585,Eld,Eld37516589,NA
1145928481957531648,Smpupah,smpupah,NA
1145928148992720901,dwi marlina,dwimarl09014964,NA
1145928401187823617,Winda Aprilliah,WAprilliah,NA
1145293899415474177,Muhammad,Muhamma09376717,NA
1145928576690081792,Yosri,Yosri15090538,NA
1143021271476686848,farhantriananda,farhantrianand2,NA
1131120489307312128,RR@,RR47785423,NA
1144815996181463040,Winaldhy,Winaldhy1,NA
1142802697109700608,Shen,Shen36920826,"Bojonegoro, Indonesia"
1145849570150117376,Gandagunawan@yahoo.com,Gandagunawanya1,NA
1086440537920425984,M Papantieng,papantieng,NA
1145926724858703872,Vintocia29,Vintocia29,"Kota Surabaya, Jawa Timur"
1145738906312122368,Aliwafa,Aliwafa03,"Banyuwangi, Indonesia"
1145926137861697536,Jamerludin Ambarita,jamerludin,NA
1145697202905313280,rismawati,EsehRai,NA
1145926272456904712,Muhammad Ghana,muhammad_ghana,NA
1145927721110798337,Vilecia,vileciajulian1,NA
1145927578823221248,suryani,suryani21055027,NA
1145927299012763650,Mang Sri,MangSri46597214,"Karangasem, Indonesia"
1145912084804198400,Sunking,Sunking85438596,NA
1145926848259301378,Kharisma,Kharism69892630,NA
1027801238614597632,Rikayuli,RikaYuli100,"Boyolali, Indonesia"
1145927490541457408,Santia,Santia04095757,NA
1145926953339195392,Almas Jeihan,AlmasJeihan,NA
1145925559207133184,Cecepsunandar,Cecepsu96425432,NA
1144552005089681408,Balqista Adealyra,BalqistaAdealy3,"Jakarta Barat, DKI Jakarta"
1145926346574454790,Dewika,Dewika53478426,NA
1145926948176056320,afa pambudi,AfaPambudi,NA
1145926728964964352,kytaku,kytaku1,NA
1145925607097679872,Anindita Rahayu,AninditaRahayu3,NA
1143442679377776640,Hisyam Haikal,HisyamHaikal3,NA
1145730833845612544,Andre,Andre94211641,NA
1145925225147592704,Lia,Lia43234912,NA
1144853242414678017,Yon,Yon22869806,NA
1145921516590120960,Jeje Aurien,aurien_jeje,NA
981927855608098816,Faqih Usman,fusmanra,NA
1145926361023799296,IG : @mith.jh,MithaHarun1,NA
1039601440988094464,Muhammad Alfaridzi,alfrdz3,"Jakarta Pusat, DKI Jakarta"
1145925803525337088,Zvfdh,Zvfdh1,NA
1030684632629428224,@adiwibowo72,adiwibowo72,NA
2909507778,ndah,_indahPrmt,NA
1145926088884776960,Lucky,Lucky74697716,NA
1145925050907807747,Afachrozy,Afachrozy2,NA
1145919220615536640,Alpimu,Alpimu1,NA
1558364814,Gracecilia Wiyasa,gracecilia28,NA
1145925073406025730,Nurita,Nurita73140238,NA
1145924549269045248,@adhy Milano,AdhyMilano,"Makassar, Indonesia"
1145924936822743040,Adrian.,Adrian72627060,Indonesia
1119583757973901312,Ibrahim sang aji@g.mail,Ibrahimsangaji4,NA
1145923794000760832,SuaraRakyat,MohammadImronU1,NA
1145924725379518467,Lilik faridloh,LFaridloh,NA
1145924830400659457,Jateng.Keren,JatengK,NA
1145913537618796544,Waone,Waone31255855,NA
1145701518923849728,Devi Oktavia Ramadhani,DeviOktaviaRam1,"Lumajang, Indonesia"
1145924628621119488,Cindy Hutapea,CindyHutapea2,NA
1144199521791905792,daniel lawoliyo,DLawoliyo,somewhere
3310745983,azmi,nurazmimaa,"Malang, Jawa Timur"
1145924990870495232,Syaputra,Syaputr57603198,NA
802266959949623296,Yeyen niawati,YeyenNiawati,Bogor
1145922965772500992,Rani astriani,Raniastriani3,Lembang
301753548,Gcarlo,jccalo7,NA
1145924276433801218,Santyy_Ad,AdSantyy,NA
1145924220892803072,Elga Hernanda,elgahrnda,NA
1145924631410253824,Dony Haryono,DonyHaryono1,NA
1145924722644803585,Idham Kholid,IdhamKh67250700,NA
1145923864477569024,anita rahayu wulandari,anitarahayuwul1,"Gunung Kidul, Yogyakarta"
1145924555795361793,jefree198,jefree198,NA
154937213,Adℌє ќђцϟήα,Adhekhuz,Jakarta
1145924101187366912,Mbendhol Banker New #011 Jogja,MbendholJ,NA
1145924370826551296,Anisa,Anisa61972847,NA
1145923988159250432,Indrot,Indriw75907318,NA
1145923823558021120,Muis Maulana,MuisMaulana6,NA
1145923281863622656,Margareth,Margare00342805,NA
1145924406276837379,M Riyan Renaldi,MRiyanRenaldi1,NA
1145922890056912896,Rin Hana,RinHana20,NA
1117065360430125057,Purwanto Cipta,CiptaPurwanto,NA
1145923600257437696,Elvinsa Rizky R.,RElvinsa,NA
1145917837686390784,tablogang,tablogang,NA
1145923244886654976,alfinn_s,alfinns6,NA
1139909469217755137,Sidiq Djaelani,SidiqDjaelani,Indonesia
1106944605470097408,Marha,marh_07,Indonesia
1145923455423897602,feni nuka,feninuka,"Yogyakarta, Indonesia"
1145923601574481921,Praditya G Ramadhan,PradityaGRamad1,NA
1145923314935717890,RenDru,dru_ren,NA
1145767926873542656,Denisugiyono5@gmail.com,denisugiyono5,NA
1145532545020264449,Fajar Prasetyo,FajarPr25667941,NA
1145923032902332416,Gunsrael,gunsrael,NA
1145922103092187136,zoy,zoy69852206,NA
1145923208052260864,Psafitri97,psafitri97,NA
1145918023586308096,Nur Lindah,NurLind65880277,NA
1145619963761197056,zha,zha44187977,NA
1145922892615471104,Syahmilka,syahmilka,"Tangerang, Indonesia"
1145923286749962240,Finta Alviona,AlvionaFinta,NA
1145921090474000384,Dewi Lestari,DewiLes70449387,Vietnam
4569027493,Farel Gian,9a5ac3cfa096423,"Ambarawa, Indonesia"
1142175205323763712,Lek to,Lekto54302562,NA
1145922252661092352,Fitriarp,Fitria32642129,"Bandung, Jawa Barat"
1145922932524212224,Indax ax,AxIndax,NA
1145891702864928768,Catur kencanasari,Caturkencanas11,Balongbendo Indonesia 
1145920349986406400,Joyu,Joyu36852341,NA
1145922620660932608,ALEXANDER ALATAS,AlatasAlexander,Washington DC - Jakarta
1145922037887541248,Yudi Chandra,YudiCha27969350,NA
1145922307837186048,julpa naurah,JulpaNaurah,NA
