747,"Kabar gembira datang dari venue paralayang di kawasan Gunung Mas, Puncak, Bogor. Kemarin, tim putra Indonesia merebut medali emas dari nomor ketepatan mendarat, dan tim putri merebut medali perak di nomor yang sama.

Indonesia kini mengumpulkan 6 emas, 4 perak, dan 7 perunggu. https://t.co/YqN0r4sn5H",2018-08-23 03:04:16,4153,10853
748,"Anthony Ginting ditandu keluar lapangan di Istora Senayan karena cedera pada otot kakinya saat kedudukan 20-21 di set ketiga pertandingan final bulutangkis beregu putra melawan Shi Yuqi dari China, selepas petang tadi.

Anthony telah memberi yang terbaik untuk Indonesia. https://t.co/XXUS77gbQz",2018-08-22 14:54:34,14422,23027
749,"Asian Games 2018 di Indonesia ini mempersatukan bukan hanya Korea Selatan dan Korea Utara, tapi juga bangsa Palestina. Sebanyak 80 atlet kontingen Palestina adalah gabungan dari orang-orang Fatah dan Hamas.

Dalam olahraga, mereka melupakan perbedaan. https://t.co/NxW5LJxrkz",2018-08-22 06:57:27,4135,11145
750,"Pada saat kita membangun negeri ini, sesungguhnya kita sedang berkorban. Kita korbankan kepentingan pribadi dan golongan untuk Indonesia yang maju. Untuk Indonesia yang sejahtera dan layak kita wariskan ke anak cucu.

Taqabbalallahu minna wa minkum. https://t.co/1ZcwWESwBr",2018-08-22 02:24:09,4695,14821
751,"Kemarin, Tiara Andini Prastika dan Khoiful Mukhib menyandingkan dua medali emas dari balap sepeda nomor downhill putra dan putri. Hari ini, atlet angkat besi Eko Yuli Irawan menambah satu lagi medali emas di kelas 62 kg putra.

Lima emas dalam empat hari Asian Games 2018 💪🇮🇩 https://t.co/M9Ree7rmVy",2018-08-21 13:47:20,3294,11315
752,"Saya mengikuti setiap menit perkembangan, penanganan, serta gempa di Lombok. Yang paling penting adalah penanganan di lapangan dan dukungan total pemerintah pusat kepada pemerintah daerah dan masyarakat.

Pemerintah tengah menyusun Inpres tentang penanganan bencana Lombok. https://t.co/GnZRHMl4cg",2018-08-21 07:29:14,4005,13332
753,"Di Asian Games 2018 ini, tim Korea Selatan dan Korea Utara jadi satu kontingen berbendera Korea Bersatu. Mereka menurunkan 58 atlet gabungan pada cabang bola basket puteri, kano dan dayung.

Semoga semangat perdamaian dan persaudaraan ini terbawa sampai ke Semenanjung Korea. https://t.co/OEaZU7BVJ8",2018-08-21 01:29:06,4559,12232
754,"Hari ini, saya kedatangan tamu, seorang pemberani: Yohanes Ande Kala alias Joni dari Belu, NTT.

Berkat keberanian Joni, merah putih tetap berkibar di puncak tiang dalam upacara Hari Kemerdekaan 17 Agustus lalu di Belu. Terima kasih, Joni. https://t.co/aQqFapBq8z",2018-08-20 10:10:05,8372,22111
755,"Emas kedua Indonesia di hari kedua Asian Games 2018! Pagi ini, Lindswell Kwok merebut medali emas cabang wushu di nomor Taijijian All-Round dalam pertandingan di Hall B JIExpo Kemayoran Jakarta.

Lindswell, sang ratu wushu Asia Tenggara, kini menjadi ratu Asia. Selamat! https://t.co/46AJbn9POq",2018-08-20 04:39:42,9272,18971
756,"Selamat kepada Defia Rosmaniar, atlet taekwondo putri yang meraih medali emas pertama Asian Games 2018 untuk Indonesia. Saya menyaksikan langsung Defia mengalahkan atlet Marjan Salahshouri dari Iran di Plenary Hall JCC, Jakarta, sore ini.

Defia, rakyat Indonesia bangga padamu! https://t.co/FrSeZMlF5N",2018-08-19 11:25:34,20433,35767
757,"Medali pertama Indonesia di Asian Games 2018 datang dari cabang wushu. Atlet putra Edgar Xavier Marvelo meraih medali perak pada final nomor changquan, pagi tadi.

Mudah-mudahan, apa yang diraih Edgar memacu semangat atlet-atlet Indonesia lainnya untuk semakin percaya diri. https://t.co/vFzHVY6aPd",2018-08-19 09:39:57,6893,15879
758,"Siapa yang menerbangkan sepeda motor, meliuk-liuk, bergaya stoppie, dan sampai tepat waktu ke GBK, semalam? Hehehe.

Yang jelas, saya dan kita semua menyambut gembira, acara pembukaan Asian Games 2018 berlangsung meriah dan lancar. Ini penantian Indonesia selama 56 tahun. https://t.co/MLbiYFpxWq",2018-08-19 03:04:21,17017,33974
759,"Asian Games 2018 di Jakarta dan Palembang dibuka hari ini. 16.000 atlet dari 45 negara hadir bertanding dan memeriahkan pesta olahraga bangsa-bangsa Asia ini.

Jadilah tuan rumah yang baik, tampilkan wajah ramah bangsa kita, nikmati pertandingan dari atlet-atlet terbaik Asia. https://t.co/wGj90B4GLA",2018-08-18 03:01:44,5863,16394
760,"Peringatan Detik-Detik Proklamasi Kemerdekaan RI di pelataran Istana Merdeka pagi ini ceria tapi khidmat. Hampir 10.000 kursi untuk undangan disediakan, 65 persennya untuk masyarakat umum.

Prosesinya berupa kirab, upacara pengibaran bendera, dan atraksi flypast pesawat tempur. https://t.co/rpOBVj9IxC",2018-08-17 11:24:41,2407,10649
761,Sebelum melangkah ke pelataran istana untuk mengikuti Upacara Peringatan Detik-Detik Proklamasi Kemerdekaan Republik Indonesia ke-73. https://t.co/kCeZIY7Kuf,2018-08-17 03:07:32,5429,17523
762,"Bangsa Indonesia yang tetap bersatu, berbagi, dan peduli pada sesama anak bangsa, membuat negeri ini bukan hanya sekadar nama, atau gambar sederetan pulau di peta dunia, melainkan menjadi sebuah kekuatan yang disegani bangsa-bangsa lain di dunia.

Dirgahayu Republik Indonesia. https://t.co/VK7gVPePom",2018-08-17 01:40:07,10134,18927
763,"Berpidato dalam Sidang Tahunan MPR, sehari menjelang peringatan HUT Kemerdekaan RI, pagi tadi. Saya melaporkan secara ringkas kinerja lembaga-lembaga negara kepada seluruh rakyat Indonesia.

Kepercayaan rakyat adalah sumber kekuatan utama kita dalam melangkah. https://t.co/YQW2EJRawb",2018-08-16 07:16:00,1802,8323
764,"Masakan khas Lombok, Sate Tanjung, membawa Putri Ayu Martha Tilaar asal Mataram menjadi juara Lomba Masak Ikan Nusantara tahun 2018 yang diikuti 75 orang dari seluruh Indonesia. Selamat.

Ikan yang melimpah di negara maritim ini bisa kita optimalkan dengan beragam cara masak. https://t.co/pAla4U1RsW",2018-08-16 04:32:23,1077,5697
765,"Sebanyak 68 pelajar SMA, dua orang dari setiap provinsi di Indonesia, menjadi anggota Paskibraka pada Upacara Peringatan Detik-Detik Proklamasi Kemerdekaan RI pada 17 Agustus 2018 di halaman Istana Merdeka, Jakarta.

Semoga mereka diberi kemudahan dalam tugas negara ini. https://t.co/K1ZJFyHLgJ",2018-08-16 02:08:13,2325,9075
766,"Delapan tokoh menerima anugerah tanda kehormatan tahun ini menjelang Hari Kemerdekaan RI. Di antaranya, Gusti Kanjeng Ratu Hemas dan Dato' Sri Tahir sebagai penerima Bintang Mahaputra.

Mereka berjasa luar biasa di berbagai bidang yang bermanfaat bagi bangsa dan negara. https://t.co/X73UcC5R6t",2018-08-15 13:26:55,864,4512
767,Selamat bertugas Pak Syafruddin sebagai Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi. https://t.co/1YRzOgcqKy,2018-08-15 09:39:43,1059,6009
768,"Di usia 57 tahun, saatnya Gerakan Pramuka di Tanah Air menjawab tantangan zaman baru. Anggota Pramuka harus dididik bukan hanya bahasa Morse, tetapi juga pengetahuan digital seperti coding, artificial intelligence, advance robotic, dan internet of things.

Salam Pramuka. https://t.co/aAQXfh6bEp",2018-08-15 02:52:24,1822,8023
769,"Saat gempa bumi mengguncang Lombok Utara, pelari Lalu Muhammad Zohri tengah di Jakarta bersiap mengikuti Asian Games 2018. Syukurlah, rumah Zohri yang sedang dibangun pemerintah dekat pusat gempa di Desa Pemenang Barat, tidak mengalami kerusakan.

Semoga Zohri tetap berprestasi. https://t.co/2QW3TgJv85",2018-08-14 12:26:29,1315,6709
770,"Bantuan perbaikan rumah-rumah warga yang rusak akibat gempa 7 SR di Lombok Utara mulai disalurkan hari ini. Rp50 juta untuk yang rusak berat dan Rp25 juta yang sedang.

Dibimbing Kementerian PUPR, warga membangun sendiri rumah tahan gempa berteknologi RISHA. https://t.co/auz0kmtQ6n",2018-08-14 06:30:30,2160,8192
771,"Hampir petang saya tiba di Dusun Karangkates, Lombok Utara, kemarin. Mengobrol dengan warga dan menghibur anak-anak di tenda pengungsian, lalu kami salat Magrib bersama di musala darurat berupa tenda beratap terpal.

Duka Lombok adalah duka kita semua. https://t.co/4khqNMBer8",2018-08-14 02:11:36,3249,11593
772,"Sampai hari ini, korban meninggal gempa 7 SR di Lombok 5 Agustus lalu sebanyak 436 orang, luka-luka 1.353 orang, dan 352.736 warga mengungsi.

Malam ini, saya akan menginap di tenda setelah bertemu para pengungsi, dan melihat dari dekat penanganan atas dampak bencana di sana. https://t.co/dH5BG3n4XQ",2018-08-13 11:02:33,3770,12241
773,"Indonesia mengawali langkah di Asian Games 2018 dengan kemenangan Timnas Sepak Bola atas China Taipei di Stadion Patriot, Bekasi, semalam. Tim basket Indonesia juga bertanding besok di Kelapa Gading, Jakarta.

Mari merapatkan dukungan untuk perjuangan atlet-atlet Indonesia! https://t.co/nRoTPKQIAW",2018-08-13 05:23:42,1313,5870
774,"Sepanjang 2015-2019, pemerintah membangun, melanjutkan dan menyelesaikan pembangunan sejumlah bandara di seluruh Tanah Air. Bandara-bandara itu kini lebih luas, megah, nyaman, dan membanggakan.

Saya berharap, semua daerah kelak terhubung melalui jalur darat, laut atau udara. https://t.co/jXvBbZAGOC",2018-08-13 01:14:48,4128,12048
775,"Garuda Muda tak terbendung di lapangan hijau. Malam ini Timnas Indonesia menjuarai Piala AFF U-16 mengalahkan Thailand dalam laga di Stadion Gelora Delta, Sidoarjo.

Selamat kepada pemain dan pelatih. Gelar ini menjadi kado terindah bagi Indonesia menjelang Hari Kemerdekaan. https://t.co/cohzrGw2Gd",2018-08-11 14:41:30,10523,22076
776,"Selamat berjuang Timnas Sepak Bola Indonesia di partai final Piala AFF U-16 malam ini di Stadion Gelora Delta, Sidoarjo. Tampilkan permainan terbaik, selalu junjung tinggi nilai-nilai sportivitas.

Doa untuk Garuda Muda, kebanggaan seluruh masyarakat Indonesia. Semoga juara! https://t.co/KPMcglxi4F",2018-08-11 10:45:16,3343,12403
777,"Prioritas kita selama proses tanggap darurat gempa di Lombok adalah memenuhi segala kebutuhan warga: dari ketersediaan logistik, tenda, selimut, makanan, obat-obatan, air, sampai listrik.

Setelah itu kita fokus melakukan perbaikan rumah masyarakat dan fasilitas umum yang rusak. https://t.co/A9PvBsqVPI",2018-08-11 06:31:30,1555,6611
778,"Hari ini, tepat pada Hari Veteran Nasional, saya melantik 27 veteran sebagai pengurus pusat Legiun Veteran Republik Indonesia tahun 2017-2022 di Istana Negara.

Pemerintah juga menaikkan tunjangan veteran sebesar 25% sejak bulan September yang dirapel dari Januari. Terima kasih. https://t.co/aAdaikiXl7",2018-08-10 13:05:24,1264,5747
779,"Gempa susulan berkekuatan 6,2 skala Richter kembali mengguncang Lombok, kemarin siang. Saya tetap memantau semua perkembangan penanganan bencana di Lombok ini bahkan sejak gempa bumi yang pertama pada 29 Juli lalu.

Mari tetap bergandengan tangan membantu saudara-saudara kita. https://t.co/M95gNTMLNK",2018-08-10 06:54:34,1384,6429
780,Doa restu Ibunda yang selalu memayungi langkah kaki dan memberikan kesejukan hati di sepanjang perjalanan hidup. https://t.co/Cg2m4RpT3X,2018-08-10 02:36:04,5634,20182
781,"Sampai kemarin, 153.675 jemaah haji Indonesia tiba di Arab Saudi. Pelayanan yang mereka terima jauh lebih baik dari yang saya lihat saat berhaji tahun 2003. Sekarang, rekam sidik jari dilaksanakan di Tanah Air, bumbu masak dan juru masaknya asli Indonesia, dll.

Semoga mabrur. https://t.co/C7HiKQBL4N",2018-08-09 08:01:22,1877,8136
782,"Dari 1.388 atlet dan official kita untuk Asian Games 2018, sebanyak 452 orang masih latihan dan uji coba di luar negeri. Atlet wushu di Cina, senam ritmik di Bulgaria, judo di Jepang, sambo di Rusia, dll.

Mereka pulang sebelum 18 Agustus, demi prestasi di Asian Games 2018. https://t.co/xnn0INKQr7",2018-08-09 01:05:48,1258,4968
783,"Saya melepas secara resmi atlet-atlet Indonesia yang akan bertanding di Asian Games 2018 di Jakarta dan Palembang. Indonesia menurunkan 938 atlet di 40 cabang olahraga dan memperebutkan 465 medali emas.

Selamat bertanding secara sehat dan fair, dan jagalah nama baik negara. https://t.co/PoBR6B9slR",2018-08-08 13:17:52,2093,8077
784,"Tidak benar ada serbuan jutaan TKA dari Tiongkok di Morowali, Sulawesi Tengah.

Jumlah TKA di kawasan Indonesia Morowali Industrial Park ada 3.121 orang, pekerja lokal 25.447 orang. Jadi jumlah TKA hanya 10,9% seluruh pekerja. Standar gaji TKA dan TKI di sana pun sama belaka. https://t.co/MusSi2vWRf",2018-08-08 03:39:02,3195,8339
785,"Menerima 213 mahasiswa dari Ikatan Mahasiswa Muhammadiyah di Jakarta, Senin lalu. Sebagian ke Jakarta dengan Hercules TNI AU usai Muktamar IMM di Malang.

Kepada mereka saya mengingatkan pentingnya infrastruktur yang mendukung konektivitas bagi negara besar seperti Indonesia. https://t.co/YE58P0FjQB",2018-08-07 16:32:26,669,3619
786,"Empat tahun membangun infrastruktur, kini saatnya pengembangan SDM jadi prioritas pemerintah dalam pembangunan.

Terutama untuk pendidikan dan pelatihan vokasi, politeknik, kemitraan dengan industri, peningkatan keterampilan tenaga kerja, dan kementerian yang lain. https://t.co/vCy6CUSjoM",2018-08-07 15:36:00,2194,7632
787,"Pukul tiga sore tadi, Perdana Menteri Malaysia Mahathir Mohamad menelpon saya dan menyampaikan belasungkawa dan simpatinya atas gempa bumi yang terjadi di Lombok, hari Minggu kemarin.

Terima kasih Tun Mahathir atas perhatian dan kepedulian pemerintah dan rakyat Malaysia. https://t.co/JqgzVqHHnF",2018-08-07 13:44:47,2889,10814
788,"Seraya membangun infrastruktur, tersedia aneka program untuk rakyat: Kartu Indonesia Pintar, Kartu Indonesia Sehat, Program Keluarga Harapan, Dana Desa, dsb.

Negara besar ini tidak dibangun di atas kemalasan dan serba instan. Butuh perjuangan, optimisme, dan kerja keras. https://t.co/X9XLDUvDu0",2018-08-07 10:37:09,3086,10858
789,"Pada Asian Games 2018, untuk pertama kalinya pencak silat dipertandingkan di Asian Games. Tim pencak silat Indonesia dengan 22 atlet yang akan bertanding di 16 nomor sudah berlatih sejak tiga tahun lalu demi prestasi di Asian Games 2018.

Targetnya, dua medali emas. Insya Allah. https://t.co/uTI601QpBM",2018-08-06 13:36:49,1627,6953
790,"Saya bertemu Aero Sutan Aswar, juara dunia jetski tahun 2014 di kelas Pro Runabout Stock di Arizona, Amerika, saat meninjau persiapan para atlet di Ancol, Jakarta, pagi tadi.

Aero adalah atlet jetski nasional yang diharapkan merebut medali emas di Asian Games 2018 ini. https://t.co/ZveZ1O0dEm",2018-08-06 10:17:03,911,4837
791,"Kepada masyarakat Lombok dan sekitarnya, semoga tetap tenang. Saudara-saudara tidak sendirian menghadapi cobaan ini. Kami bersama Anda semua. Saya terus memantau semua bantuan dan penanganan dampak bencana gempa di Lombok.

Semoga Allah SWT senantiasa melindungi kita. Aamiin https://t.co/p89yjlljdH",2018-08-06 03:49:05,4219,11986
792,"Hari ini saya menghadiri pemecahan Guinness World Records tari poco-poco di Lapangan Silang Monas, lalu ke Kompleks Gelora Bung Karno untuk ikut dalam acara Harmoni Indonesia 2018.

Semua ini untuk menyemarakkan bulan kemerdekaan 2018, memperingati 73 tahun Indonesia merdeka. https://t.co/uzrFkxS1yt",2018-08-05 11:37:09,1388,6163
793,"Sebanyak 65.000 peserta dan 1.500 instruktur menari poco-poco di Silang Monas, sepanjang Jalan Sudirman, Jalan MH Thamrin hingga Senayan, pagi ini. Semua bergembira, semua menikmati.

Selamat berpoco-poco semoga kita semua sehat. Rakyat kita sehat. https://t.co/JLAbk1ZSkb",2018-08-05 05:28:43,2761,9691
794,"Saya baca berita bahwa masyarakat kita ini malas berjalan kaki. Jangankan jauh, agak dekat saja malas.Mau ke mal, cari parkirnya dekat pintu agar jalannya dekat. Iya kan?

Mumpung dekat Asian Games 2018, mari kita kumandangkan: biasakan jalan kaki yang sehat untuk masyarakat. https://t.co/Na1OxvTEEv",2018-08-04 13:30:06,6148,17252
795,"Venue Asian Games 2018 sudah selesai, saatnya meninjau kesiapan infrastruktur kota, jalur pejalan kaki, dan kebersihan ibu kota sebagai tuan rumah.

Setelah ini, saya akan meninjau persiapan atlet. Moga-moga semua atlet siap untuk bertanding sejak tanggal 18 Agustus nanti. https://t.co/rhhHNhB0yV",2018-08-03 07:00:37,1388,5731
796,"Tahun lalu, saya menyaksikan pengembangan sejenis kendaraan pedesaan di pabrik Kiat Motor di Klaten. Kemarin, saya meluncurkan mobil Angkutan Mekanis Multiguna Pedesaan buatan Kiat Motor di pameran GIIAS 2018.

Tugas pemerintah mendorong gagasan seperti ini bisa masuk ke pasar. https://t.co/gAWkLuhcv3",2018-08-03 01:35:40,1133,4902
797,"Saat ini Indonesia membutuhkan inovasi berupa implementasi biodiesel 20 persen dengan menghadirkan lebih banyak kendaraan ramah lingkungan.

Di luar sana, sudah ada kendaraan berbahan bakar 100% bioethanol dari gula tebu. Masak kita yang bisa produksi sawit jutaan ton tidak bisa? https://t.co/LQXVW4cMkf",2018-08-02 14:39:03,1624,6805
798,"Beratus tahun kita dijajah, beratus tahun kita berperang, dan rahmat Allah jualah yang membuat kita merdeka.

Zikir kebangsaan di halaman Istana Merdeka, semalam, adalah wujud rasa syukur kita atas nikmat kemerdekaan itu. Insya Allah, akan digelar setiap tanggal 1 Agustus. https://t.co/cbkuGUHWc6",2018-08-02 06:59:32,2254,8527
799,"Setelah 50 tahun dikelola Chevron, blok migas Rokan di Riau diserahkan ke Pertamina. Luas blok migas ini 6.220 km dengan 96 lapangan minyak di antaranya Duri, Minas dan Bekasap. 

Dengan mengelola Blok Rokan, Pertamina akan menguasai 60% produksi migas nasional tahun 2021. https://t.co/UfSueg7zJ9",2018-08-02 01:56:09,6904,14090
800,"Tanpa air yang memadai, sawah-sawah di Dompu, NTB, hanya bisa panen sekali setahun. Nanti, dengan beroperasinya Bendungan Tanju di sana, panen di Dompu bisa tiga kali setahun. https://t.co/8MuWmtEMCd",2018-08-01 13:19:23,3281,10658
801,"Syukur Alhamdulillah, pada pukul 05.50 WIB pagi tadi di Jakarta, telah lahir cucu saya yang kedua - anak Bobby dan Kahiyang -- dalam keadaan sehat walafiat. Mohon doa agar sang bayi kelak menjadi anak yang salihah, yang berbakti kepada orang tua, dan kepada bangsanya. https://t.co/si4q7KaSjq",2018-08-01 04:18:59,4369,18713
802,"Sebanyak 14.850 bidang tanah di NTB kini telah memiliki bukti kepemilikan yang diakui oleh hukum. Saya sendiri yang menyerahkan 1.037 lembar di antaranya, kemarin, di Sumbawa.

Saya tak ingin melihat lagi model pelayanan kepada masyarakat yang lama dan berbelit-belit. https://t.co/XKQTHi1v9F",2018-07-31 03:06:42,1494,6053
803,"Berbincang-bincang seputar masalah pertanian dengan para petani Desa Pernek, Sumbawa di Nusa Tenggara Barat. Mereka mengerjakan saluran irigasi dalam program Padat Karya Tunai di sana. https://t.co/Cg1DtMkNma",2018-07-30 12:09:44,1328,6089
804,"Meninjau posko pengungsi gempa seraya membagi buku tulis dan bahan pokok untuk para pengungsi yang tinggal di tenda-tenda di Lapangan Desa Madayin, Sambelia, Lombok Timur, pagi ini.

Saya datang untuk memastikan penanganan dampak gempa dilaksanakan dengan cepat dan baik. https://t.co/zxut3MhL8e",2018-07-30 06:26:21,1777,6865
805,"Kampus Pesantren Modern Internasional Dea Malela di Sumbawa Besar, NTB yang fasilitasnya baru saya resmikan, akan menjadi pusat pendidikan Islam unggul di Tanah Air dan dunia.

Di antara 272 santrinya, ada yang dari luar negeri seperti Thailand, Kamboja, Timor Leste dan Rusia. https://t.co/F62x6DKu7I",2018-07-30 02:46:22,1433,5637
806,"Saya telah tiba di Sumbawa Besar dan langsung memimpin rapat terbatas penanganan dampak gempa bumi 6,4 SR yang terjadi di Lombok, Bali dan Sumbawa pagi tadi.

Insya Allah, besok pagi, saya ke lokasi bencana dan menengok para korban.  Semoga Allah SWT melindungi kita semua. https://t.co/39u27NQl2d",2018-07-29 11:30:50,3630,12952
807,Jalan sehat bersama warga kota Makassar. https://t.co/mZJDSyJ799,2018-07-29 01:11:31,2569,10804
808,"Bersantap siang sambil mendengar informasi tentang bangsa dari sudut pandang politisi muda di teras Istana Bogor.

Mereka adalah tiga orang muda ketua umum partai, Hary Tanoesoedibjo (Perindo), Grace Natalie (PSI) dan Diaz Hendropriyono (PKPI). https://t.co/GrZa83Ne9V",2018-07-28 05:51:48,1737,8867
809,"Anak-anakku pamong praja lulusan IPDN 2018: tangan kalian-lah yang akan menjalankan adaptasi dan reformasi itu, hati kalian-lah yang akan merawat kedekatan dengan rakyat dan yang melayani rakyat, tekad kalian-lah yang akan memperkokoh Pancasila, NKRI dan Bhinneka Tunggal Ika. https://t.co/9BzPf6HiaN",2018-07-27 09:07:31,1187,5114
810,"Pada tasyakuran hari lahir Majelis Ulama Indonesia yang ke-43, kemarin, saya meletakkan batu pertama pembangunan Menara MUI di Bambu Apus, Jakarta Timur.

Dibangun di lahan 18 hektare, Menara MUI akan memiliki 17 lantai, dan dibiayai sepenuhnya oleh dana wakaf. Selamat. https://t.co/Iui97GOkl6",2018-07-27 06:25:47,1234,5839
811,"Inflasi tiga tahun terakhir selalu di bawah 4 persen. Tapi saya tetap berharap bisa turun lagi hingga 1-2 persen. Maka, kepala daerah harus lebih proaktif.

Contoh, bila inflasi karena kekurangan pasokan, maka ia harus bekerja sama dengan daerah lainnya yang mengalami surplus. https://t.co/os464Jnot6",2018-07-27 02:09:09,1391,5759
812,"2000-an kepala desa mengikuti acara peningkatan kapasitas di Yogyakarta, kemarin. Terima kasih kepada seluruh aparat desa karena kemarin, 171 pilkada aman dan lancar.

Para kepala desa juga bisa menyadarkan, mematangkan, dan mendewasakan cara-cara berpolitik kita untuk rakyat. https://t.co/pHMUv3OR62",2018-07-26 07:59:30,1006,4700
813,"Dalam sejarah anggaran kita, pengucuran Rp187 triliun ke desa-desa dalam empat tahun itu besaaar sekali. Tujuannya agar pemerataan pembangunan tercipta di Tanah Air.

Tapi, harus tepat sasaran. Uangnya berputar di sekitar desa, tidak kembali lagi ke kota dan berujung di Jakarta. https://t.co/RHrIYoRFpD",2018-07-26 02:01:09,2654,8162
814,"Cari emping mentah atau kecipir, jangan ke mal, tapi ke pasar tradisional seperti Pasar Kranggan, Yogyakarta ini. Pasarnya juga tertata, ada tempat parkir, tidak becek dan bau.

Saya berharap pasar tradisional lain seperti ini supaya bisa tetap bersanding dengan pasar modern. https://t.co/ZqxXVmL8Sa",2018-07-25 06:31:46,2298,8800
815,"Bersama para tokoh bangsa, ketua-ketua partai, menanti hidangan gurame goreng kipas, toge ikan asin, sampai minuman bandrek susu kelapa, sambil berbincang-bincang.

Masalah-masalah bangsa tak akan bisa dipikirkan dan diselesaikan hanya oleh satu dua orang sahaja. https://t.co/zbqYm1TSCN",2018-07-23 13:43:02,1955,7767
816,"“Dulu panen setahun sekali, kini ada bendungan, bisa panen dua kali setahun,” kata sang petani.

Pemerintah membangun 16 bendungan lanjutan, 49 bendungan baru, demi ketahanan air &amp; pangan nasional. https://t.co/qOhlptsHcn",2018-07-23 13:16:50,5187,13832
817,"Saya sering merasa sedih melihat orang-orang saling menjelekkan hanya karena berbeda pandangan politik. Padahal, norma agama, budaya, dan etika kita, semuanya tak menghendaki perselisihan.

Mari, para politisi, berikan pendidikan politik yang baik kepada masyarakat. https://t.co/E33Gg0Bhgp",2018-07-23 08:00:20,6884,15395
818,"Sebelum tayangan film dimulai, mari mencari posisi menonton yang asyik. https://t.co/QIxdM9qPse",2018-07-22 05:05:25,1242,6863
819,"Ada satu orang atau perusahaan menguasai 200, 300, atau 600 ribu ha lahan di Indonesia. Tetapi, konsesi itu bukan dari saya. Tak ada satu meter pun saya berikan kepada perusahaan besar!

Sebaliknya, akses terhadap lahan lebih banyak diberikan kepada masyarakat dan petani lokal. https://t.co/1p0EM3IEGg",2018-07-21 03:17:10,2804,9084
820,"Nonton bareng film ""Kulari Ke Pantai"" bersama Ibu Negara dan anak-anak dalam acara Bermain, Berdendang dan Berimajinasi Bersama Anak di Istana Negara, sore tadi. https://t.co/f3KTQKXkpT",2018-07-20 12:52:56,1587,6478
821,"Suatu saat nanti ketersediaan energi fosil akan habis. Maka, perlu percepatan pengembangan biodiesel dan energi baru terbarukan.

Ini bisa menghemat devisa dari pengurangan impor minyak sebagai bahan baku pembangkit energi fosil. Kita bisa hemat kurang lebih USD21 juta per hari. https://t.co/RRnEt5qPSd",2018-07-20 08:12:23,3002,9736
822,"Ada yang memeluk ayahnya, bersujud di depan ibunya, melempar topi ke udara. Pemandangan mengharukan itu terlihat di halaman Istana Merdeka dari 724 perwira remaja TNI dan Polri yang saya lantik hari ini.

Selamat kepada para kesatria muda sebagai perwira baru. Selamat bertugas. https://t.co/7E4zZ29eBu",2018-07-19 10:29:38,3186,10580
823,"Membesuk Bapak Susilo Bambang Yudhoyono yang sedang dirawat di rumah sakit, siang ini. 

Saya mengajak kita semua berdoa untuk kesembuhan beliau, semoga Pak SBY segera pulih dan kembali berkegiatan seperti sediakala. https://t.co/HGXnNEQHS4",2018-07-19 05:57:55,4457,17057
824,"Presiden Federasi Mikronesia, Peter Martin Christian berkunjung ke Indonesia sejak kemarin. Selain ke Jakarta dan Bandung, beliau juga ""pulang kampung"" ke Ambon. Pulang kampung?

Presiden Christian adalah keturunan orang Maluku generasi ketiga di Mikronesia. https://t.co/E9rqRZLeB4",2018-07-19 02:14:06,1151,4836
825,"Lalu Muhammad Zohri, juara dunia lari 100 m U-20, pulang. Media memberitakan ia bangga bila dapat bertemu dengan ""orang besar"". Maksudnya, Presiden.

Saya pun bertemu Zohri di Bogor. Orang besarnya itu bukan saya, tapi Zohri. Dengan segala keterbatasan, ia bisa juara dunia. https://t.co/XYxxQ13AQN",2018-07-18 10:30:13,6638,16567
826,"Jembatan Ampera dibangun tahun 1962 ketika Indonesia menjadi tuan rumah Asian Games IV. 56 tahun kemudian, Palembang jadi tuan rumah Asian Games 2018, Jembatan Ampera direhabilitasi. 

Di dua sisi menara jembatan dipasang jam analog berdiameter 5,5 m yang beratnya sekitar 200 kg. https://t.co/Ai89YIHR5u",2018-07-18 05:53:31,1766,5678
827,"Kepercayaan publik, rakyat, dan masyarakat terhadap TNI saat ini di posisi yang tinggi.

Seluruh anggota TNI dan Polri agar terus memegang teguh komitmen netralitas dalam menjaga demokrasi. https://t.co/NlKOYUqiLE",2018-07-18 02:30:54,1213,4950
828,"Sejak 2015, pemerintah telah mengucurkan Rp187 triliun Dana Desa, dana untuk membangun desa di seluruh Indonesia. Agar penggunaannya maksimal, Dana Desa melibatkan banyak pihak, di antaranya para Babinsa.

Peran nyata anggota Babinsa sangat dibutuhkan dalam pembangunan nasional. https://t.co/IL5jzjvOLI",2018-07-17 13:46:51,1178,4795
829,"Ancaman dari dalam negeri berupa korupsi, kemiskinan, dan kesenjangan. Dari luar seperti perang dagang. Kita hadapi dengan cara meningkatkan produktivitas, etos kerja, elan juang, dan disiplin.

Jangan pernah pesimistis, gampang ragu, atau takut menghadapi cobaan dan ujian. https://t.co/S1H9wt5Ol3",2018-07-17 08:44:40,2748,9257
830,"Meninjau Gelora Jakabaring, Palembang, saya mengajak serta bro Saddiq. Lengkapnya, Syed Saddiq Abdul Rahman, Menteri Pemuda dan Olahraga Malaysia.

#JKWVLOG

https://t.co/Oh70vvDpfz",2018-07-17 04:00:30,919,4120
